,date,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,sunrise,sunset,bc,br,dz,fg,fg+,fu,gr,hz,mi,ra,sn,sq,ts,vc
1137,2013-06-03,68.0,43.0,55.5,41.5,49.5,9.0,0.0,0.0,29.375,30.064999999999998,3.1500000000000004,10.5,4.4,4.3,19.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,2013-06-04,72.0,50.0,61.0,44.5,52.0,4.0,0.0,0.0,29.425,30.115000000000002,5.449999999999999,7.0,6.5,4.3,19.366666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,2013-06-05,74.5,55.0,64.75,47.5,54.5,0.5,0.5,0.005,29.284999999999997,29.994999999999997,6.449999999999999,5.5,8.25,4.283333333333333,19.383333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1140,2013-06-06,64.5,53.0,58.75,49.0,53.0,6.0,0.0,0.105,29.205,29.905,8.95,3.0,9.35,4.283333333333333,19.383333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1141,2013-06-07,68.0,53.0,60.5,44.5,52.0,4.5,0.0,0.0,29.23,29.92,9.15,2.5,9.55,4.283333333333333,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,2013-06-08,74.0,49.5,61.75,42.5,53.0,3.0,0.0,0.0,29.28,29.96,4.7,6.5,5.5,4.283333333333333,19.416666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,2013-06-09,81.5,56.5,69.0,54.0,61.0,0.0,4.5,0.01,29.185,29.88,6.55,15.0,8.65,4.266666666666667,19.416666666666668,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1144,2013-06-10,75.5,60.5,68.0,62.0,64.5,0.0,3.0,0.5549999999999999,29.11,29.785,2.35,5.5,4.35,4.266666666666667,19.433333333333334,0,1,0,1,0,0,0,1,0,1,0,0,1,1
1145,2013-06-11,83.5,60.0,71.75,61.5,66.5,0.0,7.0,0.12,29.17,29.85,2.85,24.0,4.3,4.266666666666667,19.433333333333334,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1146,2013-06-12,86.5,63.5,75.0,64.0,67.0,0.0,10.5,0.5,29.04,29.74,3.0,6.5,6.9,4.266666666666667,19.45,0,1,0,0,0,0,0,1,0,1,0,0,1,0
1147,2013-06-13,72.5,58.5,65.5,53.5,59.0,0.0,1.0,0.0,29.259999999999998,29.915,12.149999999999999,2.0,12.7,4.266666666666667,19.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1148,2013-06-14,77.0,56.5,66.75,50.5,57.0,0.0,2.0,0.0,29.369999999999997,30.045,6.3,5.5,7.85,4.266666666666667,19.466666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,2013-06-15,80.5,59.5,70.0,61.0,64.5,0.0,5.0,0.14500000000000002,29.245,29.95,5.6,21.0,7.45,4.266666666666667,19.466666666666665,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1150,2013-06-16,84.5,69.0,76.75,62.0,67.0,0.0,12.0,0.0,29.195,29.875,8.45,25.5,9.35,4.266666666666667,19.483333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,2013-06-17,88.0,60.5,74.25,55.5,63.5,0.0,9.5,0.065,29.21,29.884999999999998,3.8,28.5,8.25,4.266666666666667,19.483333333333334,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1152,2013-06-18,70.5,56.5,63.5,52.0,56.5,1.0,0.0,0.005,29.335,30.005000000000003,11.75,2.5,12.0,4.266666666666667,19.483333333333334,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1153,2013-06-19,75.0,55.0,65.0,46.0,55.5,0.5,0.5,0.0,29.415,30.095,6.15,7.5,7.050000000000001,4.266666666666667,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,2013-06-20,86.0,59.0,72.5,57.5,64.0,0.0,7.5,0.0,29.415,30.1,5.55,11.5,6.550000000000001,4.266666666666667,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,2013-06-21,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45,29.365000000000002,30.04,7.5,19.0,9.55,4.266666666666667,19.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1156,2013-06-22,81.5,68.5,75.0,66.0,69.0,0.0,10.5,0.02,29.335,30.005000000000003,3.95,21.0,8.1,4.283333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1157,2013-06-23,88.0,67.5,77.75,67.0,70.5,0.0,13.0,0.42,29.3,29.97,10.0,20.0,10.5,4.283333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1158,2013-06-24,87.5,67.5,77.5,66.0,69.0,0.0,12.5,0.16,29.275,29.955,9.7,22.0,10.5,4.283333333333333,19.516666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1159,2013-06-25,86.0,68.5,77.25,68.0,71.0,0.0,12.5,0.015,29.17,29.855,4.85,20.0,7.75,4.283333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1160,2013-06-26,80.5,67.0,73.75,66.0,68.0,0.0,9.0,0.835,29.08,29.755000000000003,2.4000000000000004,17.0,8.2,4.3,19.516666666666666,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1161,2013-06-27,90.5,65.0,77.75,66.0,69.5,0.0,13.0,0.755,29.045,29.72,6.65,29.0,7.0,4.3,19.516666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1162,2013-06-28,83.0,67.5,75.25,60.5,65.5,0.0,10.5,0.08,28.939999999999998,29.625,9.75,30.0,10.350000000000001,4.316666666666666,19.516666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1163,2013-06-29,72.0,64.0,68.0,59.0,62.0,0.0,3.0,0.0,29.0,29.655,11.85,1.5,12.15,4.316666666666666,19.516666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1164,2013-06-30,76.5,63.0,69.75,52.0,59.5,0.0,5.0,0.0,29.225,29.869999999999997,13.9,1.5,14.05,4.316666666666666,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,2013-07-01,75.0,60.0,67.5,50.5,58.0,0.0,2.5,0.0,29.34,30.020000000000003,13.2,3.0,12.95,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,2013-07-02,68.0,61.0,64.5,52.5,57.5,0.5,0.0,0.0,29.36,30.045,11.5,3.0,11.75,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1167,2013-07-03,73.0,60.5,66.75,60.0,62.0,0.0,2.0,0.045000000000000005,29.35,30.035,1.35,19.0,4.75,4.35,19.516666666666666,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1168,2013-07-04,83.0,58.5,70.75,60.0,64.5,0.0,6.0,0.0,29.375,30.05,5.85,19.5,6.4,4.366666666666666,19.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1169,2013-07-05,86.5,61.5,74.0,60.5,66.0,0.0,9.0,0.0,29.36,30.035,4.4,19.5,5.35,4.366666666666666,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,2013-07-06,82.5,68.0,75.25,64.0,68.0,0.0,10.5,0.0,29.325,30.005000000000003,4.75,19.0,5.2,4.383333333333334,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,2013-07-07,88.5,70.0,79.25,66.5,71.0,0.0,14.5,0.0,29.295,29.965,7.3,21.0,7.5,4.383333333333334,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,2013-07-08,86.5,70.5,78.5,70.5,73.0,0.0,13.5,0.6699999999999999,29.275,29.95,8.9,22.5,9.45,4.4,19.483333333333334,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1173,2013-07-09,85.0,74.0,79.5,73.0,75.0,0.0,14.5,0.005,29.225,29.91,7.9,23.0,8.3,4.416666666666667,19.483333333333334,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1174,2013-07-10,86.0,66.0,76.0,65.0,69.5,0.0,11.5,0.0,29.23,29.884999999999998,4.85,18.5,8.15,4.416666666666667,19.483333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,2013-07-11,80.5,63.5,72.0,53.0,61.5,0.0,7.5,0.0,29.39,30.055,6.4,3.0,7.45,4.433333333333334,19.466666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,2013-07-12,82.5,59.0,70.75,53.5,61.5,0.0,6.0,0.0,29.41,30.095,4.05,8.0,5.1,4.45,19.466666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,2013-07-13,83.5,64.5,74.0,58.5,65.0,0.0,9.0,0.0,29.439999999999998,30.115000000000002,6.6,9.0,7.3,4.466666666666667,19.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,2013-07-14,88.0,72.5,80.25,66.0,70.5,0.0,15.5,0.0,29.494999999999997,30.165,7.449999999999999,8.5,8.05,4.466666666666667,19.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,2013-07-15,90.0,73.0,81.5,71.0,74.0,0.0,16.5,0.055,29.545,30.22,4.65,8.0,5.65,4.483333333333333,19.433333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,2013-07-16,92.5,75.0,83.75,71.0,75.0,0.0,19.0,0.005,29.575,30.244999999999997,6.6,22.5,7.05,4.5,19.416666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,2013-07-17,94.5,76.5,85.5,71.0,75.5,0.0,20.5,0.0,29.54,30.22,6.45,25.5,7.0,4.516666666666667,19.416666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,2013-07-18,95.5,78.0,86.75,71.5,76.0,0.0,22.0,0.0,29.345,30.045,8.0,23.5,8.75,4.533333333333333,19.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1183,2013-07-19,96.5,73.0,84.75,69.5,75.0,0.0,20.0,0.29,29.135,29.825,13.350000000000001,24.5,13.95,4.55,19.383333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1184,2013-07-20,88.5,71.5,80.0,63.5,69.0,0.0,15.0,0.034999999999999996,29.200000000000003,29.855,4.3,2.0,7.35,4.55,19.383333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1185,2013-07-21,88.5,70.0,79.25,64.0,69.0,0.0,14.5,0.005,29.21,29.884999999999998,2.8499999999999996,9.0,7.300000000000001,4.566666666666666,19.366666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,2013-07-22,88.5,71.5,80.0,65.0,70.5,0.0,15.0,0.0,29.105,29.775,5.050000000000001,22.5,7.4,4.583333333333333,19.35,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1187,2013-07-23,79.0,64.0,71.5,59.0,64.0,0.0,7.0,0.015,29.18,29.82,8.05,1.5,11.2,4.6,19.333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,2013-07-24,72.5,61.0,66.75,49.5,57.5,0.0,2.0,0.0,29.345,30.01,8.95,5.0,9.3,4.616666666666667,19.316666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,2013-07-25,81.0,57.5,69.25,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,4.633333333333333,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,2013-07-26,72.0,63.5,67.75,59.5,62.5,0.0,3.0,0.2,29.245,29.94,8.45,21.5,9.35,4.65,19.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1191,2013-07-27,66.5,56.0,61.25,50.0,55.5,3.5,0.0,0.0,29.200000000000003,29.895,9.65,30.0,10.95,4.666666666666667,19.283333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,2013-07-28,70.0,54.5,62.25,48.5,54.5,2.5,0.0,0.0,29.265,29.935000000000002,9.1,27.0,9.45,4.683333333333334,19.266666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1193,2013-07-29,76.0,57.5,66.75,54.0,59.0,0.0,2.0,0.0,29.439999999999998,30.105,2.15,1.5,7.35,4.7,19.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,2013-07-30,74.0,59.0,66.5,57.5,61.5,0.0,2.0,0.02,29.425,30.12,4.85,16.0,5.35,4.716666666666667,19.233333333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1195,2013-07-31,75.0,63.0,69.0,63.5,65.0,0.0,4.5,0.33999999999999997,29.295,29.994999999999997,2.35,31.0,4.300000000000001,4.733333333333333,19.216666666666665,0,1,1,0,0,0,0,1,0,1,0,0,0,0
1196,2013-08-01,81.5,61.0,71.25,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,4.75,19.183333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,2013-08-02,85.0,63.5,74.25,62.5,66.5,0.0,9.5,0.52,29.189999999999998,29.87,3.6,26.0,7.949999999999999,4.766666666666667,19.166666666666668,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1198,2013-08-03,80.0,65.0,72.5,54.5,62.0,0.0,8.0,0.0,29.36,30.025,6.35,3.0,7.6,4.783333333333333,19.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,2013-08-04,74.5,60.0,67.25,55.5,61.0,0.0,2.5,0.0,29.455,30.134999999999998,6.0,6.5,7.35,4.8,19.133333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1200,2013-08-05,75.5,60.5,68.0,57.5,61.5,0.0,3.5,0.045000000000000005,29.259999999999998,29.98,6.949999999999999,18.5,7.75,4.816666666666666,19.116666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1201,2013-08-06,84.0,67.5,75.75,66.5,69.5,0.0,11.0,0.02,29.17,29.855,7.949999999999999,21.0,8.7,4.833333333333333,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,2013-08-07,90.0,68.5,79.25,67.5,71.0,0.0,14.5,0.005,29.17,29.825,3.2,30.0,10.2,4.85,19.066666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1203,2013-08-08,78.5,67.0,72.75,55.5,62.0,0.0,8.0,0.0,29.295,29.97,9.55,5.0,10.05,4.866666666666667,19.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,2013-08-09,83.0,60.5,71.75,59.0,65.0,0.0,7.0,0.0,29.310000000000002,29.975,4.800000000000001,27.0,5.449999999999999,4.883333333333333,19.033333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,2013-08-10,81.0,66.0,73.5,56.0,31.5,0.0,9.0,0.0,0.0,30.075,5.65,5.5,6.95,4.9,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,2013-08-11,82.5,61.5,72.0,59.0,32.0,0.0,7.5,0.005,29.385,30.064999999999998,3.0,25.5,4.2,4.916666666666667,18.983333333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1207,2013-08-12,83.5,68.0,75.75,64.0,34.0,0.0,11.0,0.465,29.240000000000002,29.925,4.0,26.5,7.6,4.933333333333334,18.966666666666665,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1208,2013-08-13,70.5,60.0,65.25,51.0,57.5,0.5,1.0,0.0,29.395000000000003,30.064999999999998,9.95,2.5,10.75,4.95,18.933333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,2013-08-14,71.5,57.0,64.25,49.5,56.0,0.5,0.0,0.0,29.48,30.16,3.45,3.5,7.05,4.966666666666667,18.916666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,2013-08-15,74.5,56.0,65.25,51.5,58.0,0.0,0.5,0.0,29.435,30.13,4.35,23.0,4.95,4.983333333333333,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,2013-08-16,82.0,56.5,69.25,51.5,60.0,0.0,4.5,0.0,29.47,30.145,3.9,5.5,5.5,5.0,18.866666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,2013-08-17,80.0,58.5,69.25,55.5,62.0,0.0,4.5,0.0,29.5,30.185000000000002,5.85,7.5,6.35,5.016666666666667,18.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,2013-08-18,81.0,60.5,70.75,57.0,63.5,0.0,6.0,0.0,29.445,30.134999999999998,3.95,8.0,4.8,5.033333333333333,18.816666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,2013-08-19,85.5,60.0,72.75,59.0,65.0,0.0,8.0,0.0,29.375,30.064999999999998,4.449999999999999,25.0,4.949999999999999,5.05,18.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1215,2013-08-20,88.0,67.0,77.5,61.5,67.5,0.0,12.5,0.0,29.375,30.055,7.35,21.5,7.75,5.066666666666666,18.766666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,2013-08-21,90.5,69.0,79.75,64.5,70.0,0.0,15.0,0.030000000000000002,29.335,30.02,8.8,22.5,9.15,5.083333333333333,18.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1217,2013-08-22,78.0,67.5,72.75,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,5.1,18.716666666666665,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1218,2013-08-23,81.5,63.0,72.25,55.0,63.0,0.0,7.5,0.0,29.46,30.134999999999998,6.65,6.0,7.4,5.133333333333334,18.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1219,2013-08-24,86.0,62.0,74.0,57.5,64.5,0.0,9.0,0.0,29.52,30.2,4.949999999999999,16.5,6.0,5.15,18.666666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,2013-08-25,89.0,66.5,77.75,61.0,67.5,0.0,13.0,0.0,29.490000000000002,30.175,9.399999999999999,21.5,9.85,5.166666666666667,18.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,2013-08-26,92.0,70.0,81.0,67.0,71.5,0.0,16.0,0.0,29.375,30.06,9.1,23.5,9.45,5.183333333333334,18.616666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,2013-08-27,96.0,77.0,86.5,69.0,74.5,0.0,22.0,0.0,29.21,29.895,12.1,24.0,12.35,5.2,18.583333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,2013-08-28,83.0,71.0,77.0,68.0,71.5,0.0,12.0,0.0,29.29,29.945,6.35,19.5,9.0,5.216666666666667,18.566666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1224,2013-08-29,88.0,67.5,77.75,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,5.233333333333333,18.533333333333335,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1225,2013-08-30,96.0,68.0,82.0,67.5,71.5,0.0,17.5,0.415,29.17,29.855,4.85,25.0,8.05,5.25,18.516666666666666,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1226,2013-08-31,77.5,70.5,74.0,66.5,68.5,0.0,9.5,0.515,29.130000000000003,29.814999999999998,5.949999999999999,4.5,7.1,5.266666666666667,18.483333333333334,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1227,2013-09-01,84.5,66.5,75.5,66.5,69.5,0.0,10.5,0.08,29.08,29.755000000000003,4.05,28.0,5.5,5.283333333333333,18.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1228,2013-09-02,78.0,61.0,69.5,60.5,64.0,0.0,5.0,0.0,29.240000000000002,29.895,7.8,2.0,8.95,5.3,18.433333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,2013-09-03,76.5,57.5,67.0,54.0,59.5,0.0,2.0,0.0,29.355,30.02,2.75,32.0,5.199999999999999,5.316666666666666,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,2013-09-04,84.0,59.0,71.5,56.0,62.5,0.0,7.0,0.0,29.405,30.08,6.300000000000001,25.5,6.9,5.333333333333333,18.366666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,2013-09-05,74.0,62.0,68.0,53.5,60.0,0.0,3.5,0.0,29.52,30.195,9.1,5.5,9.55,5.35,18.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,2013-09-06,85.5,59.5,72.5,56.5,63.5,0.0,8.0,0.0,29.41,30.11,4.5,18.5,6.0,5.366666666666666,18.316666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,2013-09-07,87.5,66.5,77.0,61.5,67.5,0.0,12.5,0.005,29.245,29.94,5.75,23.0,7.300000000000001,5.383333333333334,18.283333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,2013-09-08,77.5,71.0,74.25,65.5,68.5,0.0,9.5,0.0,29.295,29.97,10.3,7.0,11.95,5.4,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,2013-09-09,94.0,68.5,81.25,69.0,73.5,0.0,16.5,0.0,29.185,29.86,8.75,20.0,9.649999999999999,5.416666666666667,18.233333333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1236,2013-09-10,95.5,77.5,86.5,63.5,71.0,0.0,21.5,0.0,29.285,29.945,12.149999999999999,24.0,12.5,5.433333333333334,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,2013-09-11,91.5,75.0,83.25,66.0,71.0,0.0,18.5,0.0,29.310000000000002,29.975,4.65,26.0,7.2,5.45,18.166666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,2013-09-12,82.5,62.5,72.5,58.5,64.0,0.0,7.5,0.03,29.310000000000002,29.975,6.9,34.5,9.600000000000001,5.466666666666667,18.15,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1239,2013-09-13,67.0,53.0,60.0,45.0,52.5,4.5,0.0,0.0,29.439999999999998,30.125,11.75,1.0,12.5,5.483333333333333,18.116666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,2013-09-14,72.0,49.0,60.5,42.0,52.0,4.0,0.0,0.0,29.4,30.105,5.0,20.0,6.1,5.5,18.083333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,2013-09-15,62.0,57.0,59.5,51.5,55.0,5.5,0.0,0.445,29.375,30.06,0.75,10.5,5.25,5.516666666666667,18.05,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1242,2013-09-16,64.0,53.0,58.5,47.0,52.5,6.0,0.0,0.0,29.619999999999997,30.295,10.55,3.0,11.8,5.533333333333333,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,2013-09-17,70.5,51.0,60.75,50.0,55.5,4.0,0.0,0.0,29.52,30.23,7.1,12.5,7.8999999999999995,5.55,17.966666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,2013-09-18,81.5,61.0,71.25,59.0,63.0,0.0,6.5,0.53,29.305,30.015,7.699999999999999,17.5,9.05,5.583333333333333,17.933333333333334,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1245,2013-09-19,84.0,69.5,76.75,67.0,69.5,0.0,12.0,0.42,29.175,29.87,8.05,16.0,10.3,5.6,17.916666666666668,0,1,0,1,0,0,0,1,0,1,0,0,1,0
1246,2013-09-20,76.5,58.5,67.5,59.5,63.0,0.0,2.5,0.01,29.115,29.8,10.2,26.0,11.1,5.616666666666667,17.883333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,2013-09-21,67.0,51.5,59.25,47.0,53.0,5.5,0.0,0.0,29.200000000000003,29.87,9.3,33.0,9.75,5.633333333333333,17.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,2013-09-22,67.0,49.0,58.0,46.0,51.5,7.0,0.0,0.0,29.33,30.01,5.5,4.5,7.15,5.65,17.816666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,2013-09-23,67.0,48.0,57.5,46.5,52.5,7.0,0.0,0.0,29.375,30.06,5.85,10.5,6.85,5.666666666666667,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,2013-09-24,80.5,50.5,65.5,48.5,54.0,2.5,0.0,0.0,29.295,30.0,6.0,9.5,7.85,5.683333333333334,17.766666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,2013-09-25,70.5,53.5,62.0,51.5,56.0,2.5,0.0,0.0,29.259999999999998,29.95,5.35,5.5,6.15,5.7,17.733333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,2013-09-26,75.0,52.5,63.75,52.0,58.0,1.0,0.0,0.0,29.369999999999997,30.04,3.9499999999999997,8.5,4.4,5.716666666666667,17.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1253,2013-09-27,80.5,54.5,67.5,49.5,57.0,0.0,3.0,0.0,29.41,30.09,6.8,12.5,7.35,5.733333333333333,17.683333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,2013-09-28,84.5,56.5,70.5,55.0,61.5,0.0,6.0,0.11,29.275,29.98,10.55,18.5,12.0,5.75,17.65,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1255,2013-09-29,76.0,52.0,64.0,48.5,54.0,2.5,0.0,0.2,29.325,30.01,6.15,36.0,7.699999999999999,5.766666666666667,17.616666666666667,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1256,2013-09-30,75.0,48.5,61.75,48.0,55.0,3.0,0.0,0.0,29.245,29.93,5.0,19.0,5.550000000000001,5.783333333333333,17.583333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,2013-10-01,79.0,62.0,70.5,61.5,64.5,0.0,6.0,0.0,29.245,29.92,12.2,21.5,11.85,5.8,17.566666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1258,2013-10-02,76.5,63.0,69.75,50.0,59.0,0.0,5.0,0.0,29.34,30.02,4.95,7.0,6.85,5.816666666666666,17.533333333333335,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1259,2013-10-03,78.0,62.0,70.0,65.0,67.0,0.0,5.0,0.46,29.225,29.91,7.25,19.0,7.800000000000001,5.833333333333333,17.5,0,1,1,0,1,0,0,1,0,1,0,0,0,0
1260,2013-10-04,75.0,65.5,70.25,64.5,66.0,0.0,5.5,0.0,29.259999999999998,29.94,2.3,14.0,6.1,5.866666666666667,17.483333333333334,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1261,2013-10-05,80.5,63.0,71.75,66.0,68.0,0.0,7.0,0.75,29.145,29.835,5.95,19.0,7.25,5.883333333333333,17.45,0,1,0,0,0,0,0,1,0,1,0,0,1,0
1262,2013-10-06,70.0,46.5,58.25,44.0,49.5,5.0,0.0,0.075,29.060000000000002,29.755000000000003,9.399999999999999,25.0,10.05,5.9,17.416666666666668,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1263,2013-10-07,67.5,45.0,56.25,44.5,50.0,8.5,0.0,0.0,29.265,29.93,6.199999999999999,27.0,9.05,5.916666666666667,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,2013-10-08,75.5,46.0,60.75,47.0,53.0,4.0,0.0,0.0,29.455,30.13,4.35,17.5,5.3,5.933333333333334,17.366666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,2013-10-09,70.5,50.0,60.25,47.0,53.0,4.5,0.0,0.0,29.485,30.18,3.5,11.5,4.75,5.95,17.333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
