date,species,latitude,longitude,trap
2011-08-26,CULEX PIPIENS/RESTUANS,41.776156,-87.778927,T155
2011-08-26,CULEX PIPIENS/RESTUANS,41.77166,-87.703047,T066
2011-08-26,CULEX PIPIENS/RESTUANS,42.008314,-87.777921,T008
2011-08-26,CULEX PIPIENS/RESTUANS,41.916265,-87.800515,T151
2011-08-26,CULEX RESTUANS,41.916265,-87.800515,T151
2011-08-26,CULEX PIPIENS/RESTUANS,42.009876,-87.807277,T233
2011-08-26,CULEX PIPIENS/RESTUANS,41.766202,-87.562889,T079
2011-08-26,CULEX PIPIENS/RESTUANS,41.754676,-87.612922,T080
2011-08-26,CULEX PIPIENS/RESTUANS,41.754292,-87.590773,T083
2011-08-26,CULEX TERRITANS,41.754292,-87.590773,T083
2011-08-26,CULEX PIPIENS/RESTUANS,41.743402,-87.731435,T225
2011-08-26,CULEX PIPIENS/RESTUANS,41.732984,-87.649642,T159
2011-08-26,CULEX RESTUANS,41.732984,-87.649642,T159
2011-08-26,CULEX PIPIENS/RESTUANS,41.733643,-87.55551,T099
2011-08-26,CULEX PIPIENS/RESTUANS,41.778297,-87.752411,T065
2011-08-26,CULEX PIPIENS/RESTUANS,41.878114,-87.629798,T145
2011-08-26,CULEX RESTUANS,41.878114,-87.629798,T145
2011-08-26,CULEX PIPIENS/RESTUANS,41.728495,-87.600963,T227
2011-08-26,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,T900
2011-08-26,CULEX RESTUANS,41.974689,-87.890615,T900
2011-08-26,CULEX PIPIENS/RESTUANS,41.957799,-87.930995,T903
2011-08-26,CULEX RESTUANS,41.957799,-87.930995,T903
2011-08-26,CULEX PIPIENS,41.740641,-87.546587,T209
2011-08-26,CULEX PIPIENS/RESTUANS,41.673408,-87.599862,T115
2011-08-26,CULEX PIPIENS/RESTUANS,41.726465,-87.585413,T138
2011-08-26,CULEX RESTUANS,41.726465,-87.585413,T138
2011-08-26,CULEX PIPIENS/RESTUANS,41.678618,-87.559308,T200
2011-08-26,CULEX PIPIENS/RESTUANS,41.723195,-87.64997,T089
2011-08-26,CULEX PIPIENS,41.868077,-87.666901,T090
2011-08-26,CULEX PIPIENS/RESTUANS,41.868077,-87.666901,T090
2011-08-26,CULEX RESTUANS,41.868077,-87.666901,T090
2011-08-26,CULEX TERRITANS,41.868077,-87.666901,T090
2011-08-26,CULEX PIPIENS,41.793818,-87.654234,T226
2011-08-26,CULEX PIPIENS/RESTUANS,41.793818,-87.654234,T226
2011-09-01,CULEX PIPIENS,41.773215,-87.60088,T073
2011-09-01,CULEX PIPIENS/RESTUANS,41.89923,-87.716788,T030
2011-09-01,CULEX RESTUANS,41.89923,-87.716788,T030
2011-09-01,CULEX RESTUANS,41.867108,-87.654224,T048
2011-09-01,CULEX RESTUANS,41.868142,-87.696269,T047
2011-09-01,CULEX PIPIENS,41.896282,-87.655232,T049
2011-09-01,CULEX PIPIENS/RESTUANS,41.896282,-87.655232,T049
2011-09-01,CULEX PIPIENS/RESTUANS,41.904194,-87.756155,T230
2011-09-01,CULEX PIPIENS/RESTUANS,41.911824,-87.726737,T039
2011-09-01,CULEX RESTUANS,41.911824,-87.726737,T039
2011-09-01,CULEX PIPIENS/RESTUANS,41.768388,-87.678649,T069
2011-09-01,CULEX PIPIENS,41.891118,-87.654491,T046
2011-09-01,CULEX PIPIENS/RESTUANS,41.932094,-87.700117,T147
2011-09-01,CULEX RESTUANS,41.932094,-87.700117,T147
2011-09-01,CULEX PIPIENS/RESTUANS,41.738903,-87.695443,T237
2011-09-01,CULEX PIPIENS/RESTUANS,41.800737,-87.71188,T062
2011-09-01,CULEX PIPIENS/RESTUANS,41.944869,-87.832763,T011
2011-09-01,CULEX RESTUANS,41.944869,-87.832763,T011
2011-09-01,CULEX PIPIENS/RESTUANS,41.822536,-87.666343,T074
2011-09-01,CULEX PIPIENS,41.95469,-87.800991,T002
2011-09-01,CULEX PIPIENS/RESTUANS,41.95469,-87.800991,T002
2011-09-01,CULEX PIPIENS,41.776428,-87.627096,T235
2011-09-01,CULEX PIPIENS/RESTUANS,41.776428,-87.627096,T235
2011-09-01,CULEX PIPIENS/RESTUANS,41.963976,-87.69181,T220
2011-09-01,CULEX PIPIENS,41.964242,-87.757639,T003
2011-09-01,CULEX PIPIENS/RESTUANS,41.964242,-87.757639,T003
2011-09-01,CULEX RESTUANS,41.964242,-87.757639,T003
2011-09-01,CULEX PIPIENS,41.925198,-87.746381,T222
2011-09-01,CULEX PIPIENS/RESTUANS,41.925198,-87.746381,T222
2011-09-01,CULEX RESTUANS,41.925198,-87.746381,T222
2011-09-01,CULEX PIPIENS/RESTUANS,41.801498,-87.763416,T031
2011-09-01,CULEX RESTUANS,41.801498,-87.763416,T031
2011-09-01,CULEX PIPIENS/RESTUANS,41.803423,-87.642984,T082
2011-09-01,CULEX PIPIENS,41.973845,-87.805059,T223
2011-09-01,CULEX PIPIENS/RESTUANS,41.973845,-87.805059,T223
2011-09-01,CULEX RESTUANS,41.973845,-87.805059,T223
2011-09-01,CULEX PIPIENS/RESTUANS,41.984809,-87.728492,T027
2011-09-01,CULEX RESTUANS,41.984809,-87.728492,T027
2011-09-01,CULEX TERRITANS,41.984809,-87.728492,T027
2011-09-01,CULEX PIPIENS,41.991429,-87.747113,T012
2011-09-01,CULEX PIPIENS/RESTUANS,41.991429,-87.747113,T012
2011-09-01,CULEX PIPIENS/RESTUANS,41.923738,-87.785288,T013
2011-09-01,CULEX RESTUANS,41.923738,-87.785288,T013
2011-09-01,CULEX PIPIENS/RESTUANS,41.776156,-87.778927,T155
2011-09-01,CULEX RESTUANS,41.776156,-87.778927,T155
2011-09-01,CULEX PIPIENS,41.77166,-87.703047,T066
2011-09-01,CULEX PIPIENS/RESTUANS,41.77166,-87.703047,T066
2011-09-01,CULEX PIPIENS/RESTUANS,42.008314,-87.777921,T008
2011-09-01,CULEX RESTUANS,42.008314,-87.777921,T008
2011-09-01,CULEX PIPIENS,41.916265,-87.800515,T151
2011-09-01,CULEX PIPIENS/RESTUANS,41.916265,-87.800515,T151
2011-09-01,CULEX RESTUANS,41.916265,-87.800515,T151
2011-09-01,CULEX PIPIENS,42.009876,-87.807277,T233
2011-09-01,CULEX PIPIENS/RESTUANS,42.009876,-87.807277,T233
2011-09-01,CULEX PIPIENS/RESTUANS,41.754676,-87.612922,T080
2011-09-01,CULEX PIPIENS/RESTUANS,41.754292,-87.590773,T083
2011-09-01,CULEX RESTUANS,41.754292,-87.590773,T083
2011-09-01,CULEX PIPIENS/RESTUANS,41.743402,-87.731435,T225
2011-09-01,CULEX RESTUANS,41.743402,-87.731435,T225
2011-09-01,CULEX PIPIENS/RESTUANS,41.878114,-87.629798,T145
2011-09-01,CULEX RESTUANS,41.878114,-87.629798,T145
2011-09-01,CULEX PIPIENS,41.793818,-87.654234,T226
2011-09-02,CULEX PIPIENS/RESTUANS,41.903002,-87.688267,T160
2011-09-02,CULEX RESTUANS,41.903002,-87.688267,T160
2011-09-02,CULEX PIPIENS/RESTUANS,41.720848,-87.666014,T094
2011-09-02,CULEX RESTUANS,41.720848,-87.666014,T094
2011-09-02,CULEX PIPIENS,41.704572,-87.565666,T128
2011-09-02,CULEX PIPIENS/RESTUANS,41.704572,-87.565666,T128
2011-09-02,CULEX RESTUANS,41.704572,-87.565666,T128
2011-09-02,CULEX PIPIENS/RESTUANS,41.704336,-87.703736,T095
2011-09-02,CULEX PIPIENS/RESTUANS,41.682587,-87.707973,T158
2011-09-02,CULEX PIPIENS/RESTUANS,41.662014,-87.724608,T135
2011-09-02,CULEX RESTUANS,41.662014,-87.724608,T135
2011-09-02,CULEX PIPIENS,41.732984,-87.649642,T159
2011-09-02,CULEX PIPIENS/RESTUANS,41.732984,-87.649642,T159
2011-09-02,CULEX RESTUANS,41.732984,-87.649642,T159
2011-09-02,CULEX PIPIENS/RESTUANS,41.728495,-87.600963,T227
2011-09-02,CULEX PIPIENS,41.974689,-87.890615,T900
2011-09-02,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,T900
2011-09-02,CULEX RESTUANS,41.974689,-87.890615,T900
2011-09-02,CULEX PIPIENS,41.957799,-87.930995,T903
2011-09-02,CULEX PIPIENS/RESTUANS,41.957799,-87.930995,T903
2011-09-02,CULEX RESTUANS,41.957799,-87.930995,T903
2011-09-02,CULEX PIPIENS,41.740641,-87.546587,T209
2011-09-02,CULEX PIPIENS/RESTUANS,41.740641,-87.546587,T209
2011-09-02,CULEX PIPIENS,41.750498,-87.605294,T102
2011-09-02,CULEX PIPIENS/RESTUANS,41.750498,-87.605294,T102
2011-09-02,CULEX PIPIENS,41.673408,-87.599862,T115
2011-09-02,CULEX PIPIENS/RESTUANS,41.673408,-87.599862,T115
2011-09-02,CULEX RESTUANS,41.673408,-87.599862,T115
2011-09-02,CULEX PIPIENS,41.726465,-87.585413,T138
2011-09-02,CULEX RESTUANS,41.726465,-87.585413,T138
2011-09-02,CULEX PIPIENS/RESTUANS,41.868077,-87.666901,T090
2011-09-02,CULEX PIPIENS/RESTUANS,41.793818,-87.654234,T226
2011-09-02,CULEX RESTUANS,41.793818,-87.654234,T226
2011-09-12,CULEX PIPIENS/RESTUANS,41.773215,-87.60088,T073
2011-09-12,CULEX PIPIENS,41.89923,-87.716788,T030
2011-09-12,CULEX PIPIENS/RESTUANS,41.89923,-87.716788,T030
2011-09-12,CULEX RESTUANS,41.89923,-87.716788,T030
2011-09-12,CULEX PIPIENS/RESTUANS,41.903002,-87.688267,T160
2011-09-12,CULEX RESTUANS,41.903002,-87.688267,T160
2011-09-12,CULEX PIPIENS,41.867108,-87.654224,T048
2011-09-12,CULEX PIPIENS/RESTUANS,41.867108,-87.654224,T048
2011-09-12,CULEX RESTUANS,41.867108,-87.654224,T048
2011-09-12,CULEX PIPIENS,41.868142,-87.696269,T047
2011-09-12,CULEX PIPIENS/RESTUANS,41.868142,-87.696269,T047
2011-09-12,CULEX PIPIENS/RESTUANS,42.010412,-87.66214,T018
2011-09-12,CULEX RESTUANS,42.010412,-87.66214,T018
2011-09-12,CULEX PIPIENS/RESTUANS,41.904194,-87.756155,T230
2011-09-12,CULEX RESTUANS,41.904194,-87.756155,T230
2011-09-12,CULEX PIPIENS/RESTUANS,41.906638,-87.701431,T033
2011-09-12,CULEX RESTUANS,41.906638,-87.701431,T033
2011-09-12,CULEX RESTUANS,41.912563,-87.668055,T232
2011-09-12,CULEX PIPIENS,41.911824,-87.726737,T039
2011-09-12,CULEX PIPIENS/RESTUANS,41.911824,-87.726737,T039
2011-09-12,CULEX PIPIENS/RESTUANS,41.720848,-87.666014,T094
2011-09-12,CULEX TERRITANS,41.720848,-87.666014,T094
2011-09-12,CULEX PIPIENS/RESTUANS,41.947227,-87.671457,T224
2011-09-12,CULEX PIPIENS/RESTUANS,41.921965,-87.632085,T054
2011-09-12,CULEX RESTUANS,41.921965,-87.632085,T054
2011-09-12,CULEX PIPIENS/RESTUANS,41.801179,-87.679447,T061
2011-09-12,CULEX RESTUANS,41.801179,-87.679447,T061
2011-09-12,CULEX PIPIENS/RESTUANS,41.704572,-87.565666,T128
2011-09-12,CULEX PIPIENS/RESTUANS,41.846075,-87.716277,T152
2011-09-12,CULEX PIPIENS,41.891118,-87.654491,T046
2011-09-12,CULEX PIPIENS/RESTUANS,41.891118,-87.654491,T046
2011-09-12,CULEX RESTUANS,41.891118,-87.654491,T046
2011-09-12,CULEX PIPIENS/RESTUANS,41.932094,-87.700117,T147
2011-09-12,CULEX RESTUANS,41.932094,-87.700117,T147
2011-09-12,CULEX PIPIENS/RESTUANS,41.738903,-87.695443,T237
2011-09-12,CULEX PIPIENS/RESTUANS,41.857402,-87.694991,T043
2011-09-12,CULEX PIPIENS,41.704336,-87.703736,T095
2011-09-12,CULEX PIPIENS/RESTUANS,41.704336,-87.703736,T095
2011-09-12,CULEX RESTUANS,41.704336,-87.703736,T095
2011-09-12,CULEX PIPIENS/RESTUANS,41.753391,-87.707394,T238
2011-09-12,CULEX RESTUANS,41.753391,-87.707394,T238
2011-09-12,CULEX TERRITANS,41.753391,-87.707394,T238
2011-09-12,CULEX RESTUANS,41.682587,-87.707973,T158
2011-09-12,CULEX PIPIENS/RESTUANS,41.800737,-87.71188,T062
2011-09-12,CULEX PIPIENS/RESTUANS,41.944869,-87.832763,T011
2011-09-12,CULEX PIPIENS/RESTUANS,41.680946,-87.535198,T212
2011-09-12,CULEX RESTUANS,41.680946,-87.535198,T212
2011-09-12,CULEX PIPIENS/RESTUANS,41.948167,-87.730698,T218
2011-09-12,CULEX PIPIENS/RESTUANS,41.82561,-87.726549,T063
2011-09-12,CULEX RESTUANS,41.82561,-87.726549,T063
2011-09-12,CULEX TERRITANS,41.82561,-87.726549,T063
2011-09-12,CULEX PIPIENS/RESTUANS,41.822536,-87.666343,T074
2011-09-12,CULEX RESTUANS,41.821582,-87.627796,T081
2011-09-12,CULEX PIPIENS,41.95469,-87.800991,T002
2011-09-12,CULEX PIPIENS/RESTUANS,41.95469,-87.800991,T002
2011-09-12,CULEX RESTUANS,41.95469,-87.800991,T002
2011-09-12,CULEX PIPIENS/RESTUANS,41.662014,-87.724608,T135
2011-09-12,CULEX RESTUANS,41.662014,-87.724608,T135
2011-09-12,CULEX TERRITANS,41.662014,-87.724608,T135
2011-09-12,CULEX PIPIENS/RESTUANS,41.776428,-87.627096,T235
2011-09-12,CULEX TERRITANS,41.776428,-87.627096,T235
2011-09-12,CULEX PIPIENS/RESTUANS,41.963976,-87.69181,T220
2011-09-12,CULEX PIPIENS,41.964242,-87.757639,T003
2011-09-12,CULEX PIPIENS/RESTUANS,41.964242,-87.757639,T003
2011-09-12,CULEX RESTUANS,41.964242,-87.757639,T003
2011-09-12,CULEX PIPIENS/RESTUANS,41.925198,-87.746381,T222
2011-09-12,CULEX PIPIENS/RESTUANS,41.801498,-87.763416,T031
2011-09-12,CULEX RESTUANS,41.801498,-87.763416,T031
2011-09-12,CULEX PIPIENS/RESTUANS,41.803423,-87.642984,T082
2011-09-12,CULEX RESTUANS,41.803423,-87.642984,T082
2011-09-12,CULEX PIPIENS/RESTUANS,41.973845,-87.805059,T223
2011-09-12,CULEX RESTUANS,41.973845,-87.805059,T223
2011-09-12,CULEX PIPIENS/RESTUANS,41.763733,-87.742302,T035
2011-09-12,CULEX RESTUANS,41.763733,-87.742302,T035
2011-09-12,CULEX PIPIENS,41.798697,-87.736812,T114
2011-09-12,CULEX PIPIENS/RESTUANS,41.798697,-87.736812,T114
2011-09-12,CULEX RESTUANS,41.798697,-87.736812,T114
2011-09-12,CULEX PIPIENS/RESTUANS,41.984809,-87.728492,T027
2011-09-12,CULEX RESTUANS,41.984809,-87.728492,T027
2011-09-12,CULEX PIPIENS/RESTUANS,41.98728,-87.666066,T231
2011-09-12,CULEX PIPIENS/RESTUANS,41.986921,-87.689778,T028
2011-09-12,CULEX PIPIENS/RESTUANS,41.991429,-87.747113,T012
2011-09-12,CULEX PIPIENS/RESTUANS,41.923738,-87.785288,T013
2011-09-12,CULEX PIPIENS/RESTUANS,41.994679,-87.770899,T236
2011-09-12,CULEX RESTUANS,41.994679,-87.770899,T236
2011-09-12,CULEX PIPIENS/RESTUANS,41.776156,-87.778927,T155
2011-09-12,CULEX PIPIENS,41.77166,-87.703047,T066
2011-09-12,CULEX PIPIENS/RESTUANS,41.77166,-87.703047,T066
2011-09-12,CULEX PIPIENS/RESTUANS,42.008314,-87.777921,T008
2011-09-12,CULEX PIPIENS,41.916265,-87.800515,T151
2011-09-12,CULEX PIPIENS/RESTUANS,41.916265,-87.800515,T151
2011-09-12,CULEX RESTUANS,41.916265,-87.800515,T151
2011-09-12,CULEX PIPIENS,42.009876,-87.807277,T233
2011-09-12,CULEX PIPIENS/RESTUANS,42.009876,-87.807277,T233
2011-09-12,CULEX RESTUANS,42.009876,-87.807277,T233
2011-09-12,CULEX PIPIENS/RESTUANS,41.766202,-87.562889,T079
2011-09-12,CULEX RESTUANS,41.754676,-87.612922,T080
2011-09-12,CULEX PIPIENS/RESTUANS,41.754292,-87.590773,T083
2011-09-12,CULEX RESTUANS,41.754292,-87.590773,T083
2011-09-12,CULEX PIPIENS/RESTUANS,41.732984,-87.649642,T159
2011-09-12,CULEX PIPIENS,41.778297,-87.752411,T065
2011-09-12,CULEX PIPIENS/RESTUANS,41.778297,-87.752411,T065
2011-09-12,CULEX RESTUANS,41.778297,-87.752411,T065
2011-09-12,CULEX PIPIENS/RESTUANS,41.878114,-87.629798,T145
2011-09-12,CULEX TERRITANS,41.878114,-87.629798,T145
2011-09-12,CULEX PIPIENS/RESTUANS,41.728495,-87.600963,T227
2011-09-12,CULEX PIPIENS,41.974689,-87.890615,T900
2011-09-12,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,T900
2011-09-12,CULEX RESTUANS,41.974689,-87.890615,T900
2011-09-12,CULEX PIPIENS,41.957799,-87.930995,T903
2011-09-12,CULEX PIPIENS/RESTUANS,41.957799,-87.930995,T903
2011-09-12,CULEX RESTUANS,41.957799,-87.930995,T903
2011-09-12,CULEX PIPIENS/RESTUANS,41.740641,-87.546587,T209
2011-09-12,CULEX RESTUANS,41.740641,-87.546587,T209
2011-09-12,CULEX RESTUANS,41.750498,-87.605294,T102
2011-09-12,CULEX PIPIENS,41.726465,-87.585413,T138
2011-09-12,CULEX PIPIENS/RESTUANS,41.726465,-87.585413,T138
2011-09-12,CULEX RESTUANS,41.726465,-87.585413,T138
2011-09-12,CULEX TERRITANS,41.726465,-87.585413,T138
2011-09-12,CULEX PIPIENS,41.678618,-87.559308,T200
2011-09-12,CULEX PIPIENS/RESTUANS,41.678618,-87.559308,T200
2011-09-12,CULEX RESTUANS,41.678618,-87.559308,T200
2011-09-12,CULEX RESTUANS,41.723195,-87.64997,T089
2011-09-12,CULEX PIPIENS,41.868077,-87.666901,T090
2011-09-12,CULEX RESTUANS,41.868077,-87.666901,T090
2011-09-12,CULEX PIPIENS/RESTUANS,41.793818,-87.654234,T226
2011-09-16,CULEX PIPIENS,41.89923,-87.716788,T030
2011-09-16,CULEX PIPIENS/RESTUANS,41.89923,-87.716788,T030
2011-09-16,CULEX RESTUANS,41.89923,-87.716788,T030
2011-09-16,CULEX TARSALIS,41.89923,-87.716788,T030
2011-09-16,CULEX PIPIENS/RESTUANS,41.867108,-87.654224,T048
2011-09-16,CULEX RESTUANS,41.867108,-87.654224,T048
2011-09-16,CULEX PIPIENS,41.868142,-87.696269,T047
2011-09-16,CULEX PIPIENS/RESTUANS,41.868142,-87.696269,T047
2011-09-16,CULEX RESTUANS,41.868142,-87.696269,T047
2011-09-16,CULEX PIPIENS/RESTUANS,41.896282,-87.655232,T049
2011-09-16,CULEX RESTUANS,41.896282,-87.655232,T049
2011-09-16,CULEX RESTUANS,41.904194,-87.756155,T230
2011-09-16,CULEX PIPIENS/RESTUANS,41.906638,-87.701431,T033
2011-09-16,CULEX RESTUANS,41.906638,-87.701431,T033
2011-09-16,CULEX PIPIENS/RESTUANS,41.912563,-87.668055,T232
2011-09-16,CULEX RESTUANS,41.912563,-87.668055,T232
2011-09-16,CULEX PIPIENS,41.720848,-87.666014,T094
2011-09-16,CULEX PIPIENS/RESTUANS,41.720848,-87.666014,T094
2011-09-16,CULEX PIPIENS/RESTUANS,41.921965,-87.632085,T054
2011-09-16,CULEX RESTUANS,41.801179,-87.679447,T061
2011-09-16,CULEX PIPIENS/RESTUANS,41.768388,-87.678649,T069
2011-09-16,CULEX PIPIENS/RESTUANS,41.704572,-87.565666,T128
2011-09-16,CULEX PIPIENS,41.846075,-87.716277,T152
2011-09-16,CULEX PIPIENS/RESTUANS,41.846075,-87.716277,T152
2011-09-16,CULEX PIPIENS,41.891118,-87.654491,T046
2011-09-16,CULEX PIPIENS/RESTUANS,41.891118,-87.654491,T046
2011-09-16,CULEX PIPIENS/RESTUANS,41.932094,-87.700117,T147
2011-09-16,CULEX PIPIENS/RESTUANS,41.738903,-87.695443,T237
2011-09-16,CULEX PIPIENS/RESTUANS,41.857402,-87.694991,T043
2011-09-16,CULEX PIPIENS/RESTUANS,41.753391,-87.707394,T238
2011-09-16,CULEX RESTUANS,41.753391,-87.707394,T238
2011-09-16,CULEX RESTUANS,41.682587,-87.707973,T158
2011-09-16,CULEX PIPIENS/RESTUANS,41.800737,-87.71188,T062
2011-09-16,CULEX PIPIENS,41.944869,-87.832763,T011
2011-09-16,CULEX PIPIENS/RESTUANS,41.944869,-87.832763,T011
2011-09-16,CULEX PIPIENS/RESTUANS,41.948167,-87.730698,T218
2011-09-16,CULEX PIPIENS/RESTUANS,41.82561,-87.726549,T063
2011-09-16,CULEX RESTUANS,41.82561,-87.726549,T063
2011-09-16,CULEX TARSALIS,41.82561,-87.726549,T063
2011-09-16,CULEX PIPIENS/RESTUANS,41.951866,-87.725057,T228
2011-09-16,CULEX RESTUANS,41.951866,-87.725057,T228
2011-09-16,CULEX PIPIENS/RESTUANS,41.822536,-87.666343,T074
2011-09-16,CULEX RESTUANS,41.822536,-87.666343,T074
2011-09-16,CULEX PIPIENS/RESTUANS,41.659112,-87.538693,T221
2011-09-16,CULEX RESTUANS,41.659112,-87.538693,T221
2011-09-16,CULEX PIPIENS/RESTUANS,41.821582,-87.627796,T081
2011-09-16,CULEX PIPIENS/RESTUANS,41.95469,-87.800991,T002
2011-09-16,CULEX RESTUANS,41.662014,-87.724608,T135
2011-09-16,CULEX PIPIENS/RESTUANS,41.776428,-87.627096,T235
2011-09-16,CULEX RESTUANS,41.776428,-87.627096,T235
2011-09-16,CULEX PIPIENS,41.964242,-87.757639,T003
2011-09-16,CULEX PIPIENS/RESTUANS,41.925198,-87.746381,T222
2011-09-16,CULEX PIPIENS/RESTUANS,41.801498,-87.763416,T031
2011-09-16,CULEX RESTUANS,41.801498,-87.763416,T031
2011-09-16,CULEX PIPIENS/RESTUANS,41.803423,-87.642984,T082
2011-09-16,CULEX PIPIENS/RESTUANS,41.973845,-87.805059,T223
2011-09-16,CULEX RESTUANS,41.973845,-87.805059,T223
2011-09-16,CULEX RESTUANS,41.763733,-87.742302,T035
2011-09-16,CULEX PIPIENS,41.798697,-87.736812,T114
2011-09-16,CULEX PIPIENS/RESTUANS,41.798697,-87.736812,T114
2011-09-16,CULEX RESTUANS,41.798697,-87.736812,T114
2011-09-16,CULEX PIPIENS/RESTUANS,41.984809,-87.728492,T027
2011-09-16,CULEX RESTUANS,41.984809,-87.728492,T027
2011-09-16,CULEX PIPIENS,41.986921,-87.689778,T028
2011-09-16,CULEX PIPIENS/RESTUANS,41.986921,-87.689778,T028
2011-09-16,CULEX PIPIENS/RESTUANS,41.960616,-87.777189,T017
2011-09-16,CULEX TARSALIS,41.960616,-87.777189,T017
2011-09-16,CULEX PIPIENS/RESTUANS,41.991429,-87.747113,T012
2011-09-16,CULEX PIPIENS,41.923738,-87.785288,T013
2011-09-16,CULEX PIPIENS/RESTUANS,41.923738,-87.785288,T013
2011-09-16,CULEX RESTUANS,41.923738,-87.785288,T013
2011-09-16,CULEX PIPIENS/RESTUANS,41.994679,-87.770899,T236
2011-09-16,CULEX PIPIENS/RESTUANS,41.77166,-87.703047,T066
2011-09-16,CULEX RESTUANS,41.77166,-87.703047,T066
2011-09-16,CULEX PIPIENS/RESTUANS,42.008314,-87.777921,T008
2011-09-16,CULEX PIPIENS/RESTUANS,41.916265,-87.800515,T151
2011-09-16,CULEX RESTUANS,41.916265,-87.800515,T151
2011-09-16,CULEX PIPIENS,42.009876,-87.807277,T233
2011-09-16,CULEX PIPIENS/RESTUANS,42.009876,-87.807277,T233
2011-09-16,CULEX RESTUANS,42.009876,-87.807277,T233
2011-09-16,CULEX RESTUANS,41.766202,-87.562889,T079
2011-09-16,CULEX PIPIENS,41.754676,-87.612922,T080
2011-09-16,CULEX PIPIENS/RESTUANS,41.754676,-87.612922,T080
2011-09-16,CULEX PIPIENS/RESTUANS,41.754292,-87.590773,T083
2011-09-16,CULEX PIPIENS/RESTUANS,41.743402,-87.731435,T225
2011-09-16,CULEX RESTUANS,41.743402,-87.731435,T225
2011-09-16,CULEX PIPIENS,41.733643,-87.55551,T099
2011-09-16,CULEX PIPIENS,41.778297,-87.752411,T065
2011-09-16,CULEX PIPIENS/RESTUANS,41.778297,-87.752411,T065
2011-09-16,CULEX RESTUANS,41.778297,-87.752411,T065
2011-09-16,CULEX PIPIENS/RESTUANS,41.878114,-87.629798,T145
2011-09-16,CULEX PIPIENS/RESTUANS,41.728495,-87.600963,T227
2011-09-16,CULEX RESTUANS,41.728495,-87.600963,T227
2011-09-16,CULEX PIPIENS,41.974689,-87.890615,T900
2011-09-16,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,T900
2011-09-16,CULEX RESTUANS,41.974689,-87.890615,T900
2011-09-16,CULEX PIPIENS,41.957799,-87.930995,T903
2011-09-16,CULEX PIPIENS/RESTUANS,41.957799,-87.930995,T903
2011-09-16,CULEX RESTUANS,41.957799,-87.930995,T903
2011-09-16,CULEX TARSALIS,41.740641,-87.546587,T209
2011-09-16,CULEX PIPIENS,41.673408,-87.599862,T115
2011-09-16,CULEX PIPIENS/RESTUANS,41.673408,-87.599862,T115
2011-09-16,CULEX PIPIENS,41.726465,-87.585413,T138
2011-09-16,CULEX PIPIENS/RESTUANS,41.726465,-87.585413,T138
2011-09-16,CULEX RESTUANS,41.726465,-87.585413,T138
2011-09-16,CULEX PIPIENS/RESTUANS,41.678618,-87.559308,T200
2011-09-16,CULEX RESTUANS,41.678618,-87.559308,T200
2011-09-16,CULEX PIPIENS/RESTUANS,41.868077,-87.666901,T090
2011-09-16,CULEX PIPIENS/RESTUANS,41.793818,-87.654234,T226
2011-09-16,CULEX RESTUANS,41.793818,-87.654234,T226
2011-09-23,CULEX RESTUANS,41.773215,-87.60088,T073
2011-09-23,CULEX PIPIENS/RESTUANS,41.903002,-87.688267,T160
2011-09-23,CULEX PIPIENS/RESTUANS,41.867108,-87.654224,T048
2011-09-23,CULEX RESTUANS,41.867108,-87.654224,T048
2011-09-23,CULEX PIPIENS/RESTUANS,41.896282,-87.655232,T049
2011-09-23,CULEX PIPIENS/RESTUANS,41.904194,-87.756155,T230
2011-09-23,CULEX PIPIENS/RESTUANS,41.906638,-87.701431,T033
2011-09-23,CULEX PIPIENS/RESTUANS,41.912563,-87.668055,T232
2011-09-23,CULEX PIPIENS/RESTUANS,41.911824,-87.726737,T039
2011-09-23,CULEX PIPIENS/RESTUANS,41.921965,-87.632085,T054
2011-09-23,CULEX RESTUANS,41.921965,-87.632085,T054
2011-09-23,CULEX PIPIENS,41.801179,-87.679447,T061
2011-09-23,CULEX PIPIENS/RESTUANS,41.801179,-87.679447,T061
2011-09-23,CULEX PIPIENS/RESTUANS,41.704572,-87.565666,T128
2011-09-23,CULEX RESTUANS,41.846075,-87.716277,T152
2011-09-23,CULEX PIPIENS/RESTUANS,41.891118,-87.654491,T046
2011-09-23,CULEX PIPIENS/RESTUANS,41.932094,-87.700117,T147
2011-09-23,CULEX RESTUANS,41.932094,-87.700117,T147
2011-09-23,CULEX PIPIENS,41.753391,-87.707394,T238
2011-09-23,CULEX PIPIENS/RESTUANS,41.753391,-87.707394,T238
2011-09-23,CULEX PIPIENS/RESTUANS,41.682587,-87.707973,T158
2011-09-23,CULEX RESTUANS,41.682587,-87.707973,T158
2011-09-23,CULEX PIPIENS/RESTUANS,41.800737,-87.71188,T062
2011-09-23,CULEX PIPIENS/RESTUANS,41.944869,-87.832763,T011
2011-09-23,CULEX RESTUANS,41.944869,-87.832763,T011
2011-09-23,CULEX PIPIENS/RESTUANS,41.680946,-87.535198,T212
2011-09-23,CULEX RESTUANS,41.680946,-87.535198,T212
2011-09-23,CULEX PIPIENS,41.948167,-87.730698,T218
