date,latitude,longitude,wnvpresent,culex_pipiens/restuans,culex_pipiens,culex_restuans,week_28,week_29,week_30,week_31,week_32,week_33,week_34,week_35,week_36,week_37,week_38,week_39,trap_T086,trap_T003,trap_T028,trap_T082,trap_T014,trap_T115,trap_T158,trap_T016,trap_T903,trap_T226,trap_T027,trap_T013,trap_T228,trap_T095,trap_T223,trap_T231,trap_T090,trap_T039,trap_T031,trap_T011,trap_T227,trap_T151,trap_T900,trap_T138,trap_T143,trap_T030,trap_T135,trap_T054,trap_T015,trap_T233,trap_T066,trap_T225,trap_T002,trap_T128,trap_T230,trap_T006,trap_T103,trap_T221,trap_T114,trap_T096,trap_T009,trap_T235,trap_T008,trap_T061,trap_T147,trap_T073,id,tavg,dewpoint,preciptotal,stnpressure,sealevel,resultdir,avgspeed,sunset,br,fu,hz,ra,ts,tsra,vcts
2013-08-22,41.867108,-87.654224,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,65.5,50,0.0,29.47,30.13,22,5.0,18.9,0,0,0,0,0,0,0
2011-09-12,41.867108,-87.654224,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,60.0,46,0.005,29.43,30.07,36,16.6,18.35,0,0,0,0,0,0,0
2007-09-04,41.778297,-87.752411,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,79.5,65,0.0,29.34,29.98,21,8.3,18.566666666666663,0,0,0,0,0,0,0
2007-08-15,41.825902,-87.667827,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,80.5,72,0.09,29.18,29.81,4,6.4,19.05,1,0,1,1,0,1,0
2011-06-30,41.868142,-87.696269,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,67.5,60,0.05,28.96,29.6,26,13.5,19.516666666666666,1,0,0,1,0,0,0
2007-08-21,41.822536,-87.666343,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,74.5,66,0.45,29.29,29.92,23,9.0,18.916666666666668,1,0,0,1,0,1,0
2007-10-04,41.688324,-87.676709,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,63.0,49,0.005,29.31,29.97,25,5.8,17.683333333333334,1,0,0,1,0,0,0
2011-08-12,41.720848,-87.666014,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,77.0,68,0.005,29.26,29.91,7,6.0,19.116666666666667,0,0,0,0,0,0,0
2007-07-19,41.680946,-87.535198,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70.0,51,0.0,29.28,29.92,28,11.4,19.466666666666665,0,0,0,0,0,0,1
2009-09-25,41.903002,-87.688267,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,65.5,55,0.0,29.52,30.17,3,6.7,17.933333333333334,0,0,0,0,0,0,0
2013-07-25,41.923738,-87.785288,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,87.5,71,0.0,29.38,30.04,23,9.4,19.4,0,0,0,0,1,0,0
2011-08-05,41.704572,-87.565666,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,80.0,69,0.36,29.34,29.96,4,5.6,19.25,1,0,0,0,0,1,0
2007-07-27,41.89923,-87.716788,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,68.0,52,0.0,29.49,30.12,4,11.5,19.383333333333333,0,0,0,0,0,0,0
2007-08-21,41.916265,-87.800515,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,74.5,66,0.45,29.29,29.92,23,9.0,18.916666666666668,1,0,0,1,0,1,0
2011-07-25,41.704572,-87.565666,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,87.0,74,0.005,29.29,29.94,24,11.7,19.4,0,0,1,0,0,0,0
2011-07-11,41.801179,-87.679447,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,78.0,53,0.0,29.32,29.95,7,4.5,19.5,0,1,0,0,0,0,0
2011-07-25,41.704572,-87.565666,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,87.0,74,0.005,29.29,29.94,24,11.7,19.4,0,0,1,0,0,0,0
2007-07-11,41.981964,-87.812827,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,76.5,65,0.16,29.18,29.9,27,8.2,19.5,1,1,1,0,0,1,0
2007-09-12,41.89923,-87.716788,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,81.5,62,0.0,29.31,29.94,19,6.7,18.35,0,0,0,0,0,0,0
2007-08-01,41.999129,-87.795585,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,78.0,61,0.005,29.29,30.0,25,6.6,19.3,0,0,0,0,0,0,0
2013-07-08,41.720848,-87.666014,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,68.0,50,0.0,29.37,30.01,3,13.6,19.516666666666666,0,0,0,0,0,0,0
2009-07-31,41.732984,-87.649642,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,72.5,60,0.19,29.14,29.82,23,9.6,19.316666666666663,0,0,0,1,0,1,0
2007-09-12,41.662014,-87.724608,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,81.5,62,0.0,29.31,29.94,19,6.7,18.35,0,0,0,0,0,0,0
2009-07-31,41.95469,-87.800991,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,72.0,59,0.14,29.08,29.83,23,9.8,19.316666666666663,0,0,0,1,0,1,0
2011-08-26,41.984809,-87.728492,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,76.5,62,0.0,29.23,29.87,13,5.8,18.8,0,0,0,0,0,0,0
2009-07-17,41.925198,-87.746381,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,75.5,65,0.12,29.41,30.04,21,4.6,19.48333333333333,1,0,1,1,0,0,0
2013-06-14,41.766202,-87.562889,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,61.0,44,0.0,29.26,29.92,2,9.2,19.4,0,0,0,0,0,0,0
2011-09-12,41.704336,-87.703736,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,60.0,46,0.005,29.43,30.07,36,16.6,18.35,0,0,0,0,0,0,0
2007-08-15,41.918705,-87.752329,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,80.5,72,0.09,29.18,29.81,4,6.4,19.05,1,0,1,1,0,1,0
2009-07-06,41.704336,-87.703736,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,71.5,54,0.0,28.95,29.59,30,14.1,19.516666666666666,0,0,0,0,0,0,0
2009-07-06,41.986921,-87.689778,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,71.5,54,0.0,28.95,29.59,30,14.1,19.516666666666666,0,0,0,0,0,0,0
2009-09-14,41.916265,-87.800515,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70.0,59,0.0,29.44,30.09,4,6.9,18.28333333333333,1,0,1,0,0,0,0
2013-06-14,41.994679,-87.770899,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,60.0,45,0.005,29.2,29.92,3,9.9,19.4,0,0,0,0,0,0,0
2007-09-05,41.869107,-87.696293,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,77.5,64,0.005,29.39,30.02,3,8.8,18.53333333333333,0,0,0,0,0,0,0
2007-09-24,41.688324,-87.676709,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,67.5,48,0.0,29.46,30.12,17,11.0,17.966666666666665,0,0,0,0,0,0,0
2013-07-25,41.984809,-87.728492,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,87.5,71,0.0,29.38,30.04,23,9.4,19.4,0,0,0,0,1,0,0
2011-08-12,41.95469,-87.800991,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,76.0,68,0.005,29.21,29.93,5,5.5,19.116666666666667,0,0,0,1,0,0,0
2011-07-11,41.984809,-87.728492,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,78.0,53,0.0,29.32,29.95,7,4.5,19.5,0,1,0,0,0,0,0
2007-09-18,41.800737,-87.71188,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,61.0,44,0.005,29.26,29.91,29,13.7,18.166666666666668,0,0,0,0,0,0,0
2007-08-21,41.773215,-87.60088,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,74.5,66,0.45,29.29,29.92,23,9.0,18.916666666666668,1,0,0,1,0,1,0
2013-08-22,41.77166,-87.703047,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,65.5,50,0.0,29.47,30.13,22,5.0,18.9,0,0,0,0,0,0,0
2013-08-15,41.801179,-87.679447,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,74.0,55,0.0,29.33,29.96,5,10.8,19.05,0,0,0,0,0,0,0
2007-10-04,41.903002,-87.688267,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,63.0,49,0.005,29.31,29.97,25,5.8,17.683333333333334,1,0,0,1,0,0,0
2007-07-11,42.008314,-87.777921,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,76.5,65,0.16,29.18,29.9,27,8.2,19.5,1,1,1,0,0,1,0
2009-07-17,42.011601,-87.811506,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,72.5,64,0.08,29.34,30.06,21,4.9,19.48333333333333,1,0,0,1,0,0,0
2007-08-28,41.686398,-87.531635,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,77.0,70,0.01,29.26,29.89,17,6.0,18.75,1,0,0,0,0,0,0
2007-10-04,42.008314,-87.777921,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,62.0,49,0.005,29.26,29.97,24,6.5,17.683333333333334,1,0,0,0,0,0,0
2011-07-29,41.944869,-87.832763,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,79.0,70,1.55,29.18,29.88,9,9.0,19.35,1,0,0,1,1,1,0
2013-07-19,41.732984,-87.649642,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,71.0,54,0.0,29.44,30.09,8,5.4,19.466666666666665,0,0,0,0,0,0,0
2011-09-01,41.95469,-87.800991,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,73.5,59,0.0,29.26,29.95,36,7.3,18.65,0,0,0,0,0,0,0
2011-09-01,41.925198,-87.746381,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,72.5,59,0.0,29.33,29.93,2,7.0,18.65,0,0,0,0,0,0,0
2009-07-31,41.773215,-87.60088,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,72.5,60,0.19,29.14,29.82,23,9.6,19.316666666666663,0,0,0,1,0,1,0
2007-08-24,41.868142,-87.696269,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,72.5,54,0.0,29.46,30.08,31,7.4,18.85,0,0,0,0,0,0,0
2007-10-04,41.702724,-87.536497,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,63.0,49,0.005,29.31,29.97,25,5.8,17.683333333333334,1,0,0,1,0,0,0
2007-08-07,41.906638,-87.701431,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,79.0,60,0.0,29.39,30.02,7,5.0,19.216666666666665,0,0,0,0,0,0,0
2013-08-22,41.951866,-87.725057,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,65.5,50,0.0,29.47,30.13,22,5.0,18.9,0,0,0,0,0,0,0
2007-09-24,42.008314,-87.777921,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,66.0,49,0.0,29.39,30.12,17,12.1,17.966666666666665,0,0,0,0,0,0,0
2013-08-22,41.659112,-87.538693,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,65.5,50,0.0,29.47,30.13,22,5.0,18.9,0,0,0,0,0,0,0
2013-08-15,41.925652,-87.63359,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,74.0,55,0.0,29.33,29.96,5,10.8,19.05,0,0,0,0,0,0,0
2013-09-19,41.984809,-87.728492,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,73.0,58,0.06,29.34,29.97,34,9.8,18.15,0,0,0,0,0,0,0
2013-08-22,41.846075,-87.716277,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,65.5,50,0.0,29.47,30.13,22,5.0,18.9,0,0,0,0,0,0,0
2013-08-22,41.776428,-87.627096,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,65.5,50,0.0,29.47,30.13,22,5.0,18.9,0,0,0,0,0,0,0
2009-09-14,41.773215,-87.60088,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,70.0,59,0.0,29.44,30.09,4,6.9,18.28333333333333,1,0,1,0,0,0,0
2013-08-22,41.803423,-87.642984,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,65.5,50,0.0,29.47,30.13,22,5.0,18.9,0,0,0,0,0,0,0
2013-08-15,41.904194,-87.756155,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,74.0,55,0.0,29.33,29.96,5,10.8,19.05,0,0,0,0,0,0,0
2009-07-27,41.728495,-87.600963,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,67.5,56,0.0,29.42,30.08,10,6.5,19.383333333333333,0,0,0,0,0,0,0
2007-08-24,41.821582,-87.627796,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,72.5,54,0.0,29.46,30.08,31,7.4,18.85,0,0,0,0,0,0,0
2011-08-05,41.932094,-87.700117,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,80.0,69,0.36,29.34,29.96,4,5.6,19.25,1,0,0,0,0,1,0
2011-08-12,41.925198,-87.746381,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,77.0,68,0.005,29.26,29.91,7,6.0,19.116666666666667,0,0,0,0,0,0,0
2007-08-02,41.662014,-87.724608,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,74.0,65,0.89,29.25,29.91,22,9.9,19.3,1,0,1,0,1,1,0
2007-07-11,41.721474,-87.648064,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,75.5,65,0.66,29.23,29.88,25,8.8,19.5,0,1,1,1,0,1,0
