date,address,species,block,street,trap,addressnumberandstreet,latitude,longitude,addressaccuracy,nummosquitos,wnvcount,wnvpresent,station,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,codesum,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,month,sunrise,sunset,bc,br,dz,fg,fg+,fu,hz,mi,ra,sn,sq,ts,vc,gr,sprayed
2007-08-15,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX PIPIENS,15, W WEBSTER AVE,T045,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,67.0,0.0,0.0,2,81,72,76.5,69,71.0,0.0,12.0,TS TS RA RA BR,0.83,29.23,29.87,4.9,6,7.1,8,4.983333333333333,18.9,0,1,0,0,0,0,0,0.0,1,0,0,1,0,0.0,0
2013-08-15,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,68.0,0.0,0.0,2,74,57,65.5,50,58.0,0.0,1.0, ,0.0,29.47,30.13,4.5,22,5.0,8,4.983333333333333,18.9,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2009-06-26,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,68.0,0.0,0.0,1,86,69,77.5,60,0.0,0.0,13.0, ,0.0,0.0,29.85,6.4,4,8.2,6,4.3,19.516666666666666,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2011-06-30,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,8,68.0,0.0,0.0,2,89,66,77.5,61,67.0,0.0,13.0,TS TS RA RA VC TS,0.03,29.34,29.99,9.2,16,10.6,6,4.316666666666666,19.516666666666666,0,0,0,0,0,0,0,0.0,1,0,0,1,1,0.0,0
2009-08-25,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,68.0,1.0,1.0,1,83,59,71.0,61,65.0,0.0,6.0, ,0.0,29.33,30.05,9.1,21,9.2,8,5.166666666666667,18.65,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2007-08-22,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,68.0,1.0,1.0,2,90,70,80.0,70,73.0,0.0,15.0,TS RA RA BR,0.88,29.29,29.93,5.1,21,8.4,8,5.1,18.716666666666665,0,1,0,0,0,0,0,0.0,1,0,0,1,0,0.0,0
2013-08-08,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,8,68.0,0.0,0.0,2,79,69,74.0,55,62.0,0.0,9.0, ,0.0,29.33,29.96,10.5,5,10.8,8,4.866666666666667,19.05,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2007-08-07,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,69.0,0.0,0.0,1,91,72,81.5,73,76.0,0.0,17.0,RA BR,1.31,29.06,29.76,6.2,25,9.0,8,4.85,19.066666666666663,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0
2007-08-15,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,69.0,1.0,1.0,2,81,72,76.5,69,71.0,0.0,12.0,TS TS RA RA BR,0.83,29.23,29.87,4.9,6,7.1,8,4.983333333333333,18.9,0,1,0,0,0,0,0,0.0,1,0,0,1,0,0.0,0
2007-08-01,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,8,69.0,0.0,0.0,2,91,69,80.0,63,70.0,0.0,15.0, ,0.0,29.34,29.98,2.1,13,3.7,8,4.75,19.183333333333334,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2007-08-01,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,69.0,1.0,1.0,2,91,69,80.0,63,70.0,0.0,15.0, ,0.0,29.34,29.98,2.1,13,3.7,8,4.75,19.183333333333334,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2013-06-21,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,5,69.0,0.0,0.0,2,85,70,77.5,63,67.0,0.0,13.0,TS RA,0.11,29.39,30.04,7.6,19,9.6,6,4.266666666666667,19.5,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,0
2013-07-25,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,69.0,0.0,0.0,1,81,57,69.0,54,61.0,0.0,4.0, ,0.0,29.33,30.05,4.1,23,5.1,7,4.633333333333333,19.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2013-07-19,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,8,69.0,0.0,0.0,2,97,75,86.0,69,75.0,0.0,21.0,TS,0.0,29.17,29.82,13.4,24,13.9,7,4.55,19.383333333333333,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0
2013-07-19,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,39, N SPRINGFIELD AVE,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951866,-87.725057,8,69.0,1.0,1.0,2,97,75,86.0,69,75.0,0.0,21.0,TS,0.0,29.17,29.82,13.4,24,13.9,7,4.55,19.383333333333333,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0
2007-08-22,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,69.0,1.0,1.0,2,90,70,80.0,70,73.0,0.0,15.0,TS RA RA BR,0.88,29.29,29.93,5.1,21,8.4,8,5.1,18.716666666666665,0,1,0,0,0,0,0,0.0,1,0,0,1,0,0.0,0
2009-08-25,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,69.0,0.0,0.0,1,83,59,71.0,61,65.0,0.0,6.0, ,0.0,29.33,30.05,9.1,21,9.2,8,5.166666666666667,18.65,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2007-08-24,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,69.0,1.0,1.0,2,81,69,75.0,67,69.0,0.0,10.0,TS TS RA RA BR,0.2,29.16,29.81,5.5,25,7.3,8,5.15,18.666666666666668,0,1,0,0,0,0,0,0.0,1,0,0,1,0,0.0,0
2011-09-02,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,8,70.0,0.0,0.0,2,94,79,86.5,69,74.0,0.0,22.0, ,0.0,29.24,29.87,4.0,20,6.6,9,5.3,18.433333333333334,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2007-08-15,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,70.0,0.0,0.0,2,81,72,76.5,69,71.0,0.0,12.0,TS TS RA RA BR,0.83,29.23,29.87,4.9,6,7.1,8,4.983333333333333,18.9,0,1,0,0,0,0,0,0.0,1,0,0,1,0,0.0,0
2007-08-02,"South Avenue L, Chicago, IL 60617, USA",CULEX PIPIENS,11, S AVENUE L,T103,"1100  S AVENUE L, Chicago, IL",41.702724,-87.536497,5,70.0,0.0,0.0,2,91,73,82.0,66,72.0,0.0,17.0, ,0.0,29.31,29.95,6.5,23,7.2,8,4.766666666666667,19.166666666666668,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2007-08-17,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,70.0,0.0,0.0,2,80,65,72.5,54,62.0,0.0,8.0, ,0.0,29.46,30.08,6.1,31,7.4,8,5.016666666666667,18.85,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2013-09-12,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX PIPIENS,13, N LARAMIE AVE,T230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,70.0,0.0,0.0,2,83,63,73.0,58,64.0,0.0,8.0, ,0.06,29.34,29.97,6.8,34,9.8,9,5.466666666666667,18.15,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2013-09-06,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,70.0,2.0,1.0,2,85,62,73.5,55,63.0,0.0,9.0, ,0.0,29.44,30.11,4.3,17,6.0,9,5.366666666666666,18.316666666666663,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2013-08-08,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,70.0,0.0,0.0,1,78,65,71.5,56,62.0,0.0,7.0, ,0.0,29.26,29.98,8.6,5,9.3,8,4.866666666666667,19.05,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2007-08-07,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,70.0,2.0,1.0,1,91,72,81.5,73,76.0,0.0,17.0,RA BR,1.31,29.06,29.76,6.2,25,9.0,8,4.85,19.066666666666663,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0
2013-09-12,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,71.0,1.0,1.0,2,83,63,73.0,58,64.0,0.0,8.0, ,0.06,29.34,29.97,6.8,34,9.8,9,5.466666666666667,18.15,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2007-08-15,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,71.0,0.0,0.0,2,81,72,76.5,69,71.0,0.0,12.0,TS TS RA RA BR,0.83,29.23,29.87,4.9,6,7.1,8,4.983333333333333,18.9,0,1,0,0,0,0,0,0.0,1,0,0,1,0,0.0,0
2007-08-01,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX PIPIENS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8,72.0,0.0,0.0,1,92,69,80.5,62,69.0,0.0,16.0,HZ,0.0,29.29,30.0,3.5,9,4.1,8,4.75,19.183333333333334,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.0,0
2007-08-01,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,72.0,1.0,1.0,1,92,69,80.5,62,69.0,0.0,16.0,HZ,0.0,29.29,30.0,3.5,9,4.1,8,4.75,19.183333333333334,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.0,0
2013-07-12,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,72.0,0.0,0.0,2,82,60,71.0,54,62.0,0.0,6.0, ,0.0,29.44,30.09,4.1,8,5.4,7,4.45,19.466666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2011-06-30,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,73.0,0.0,0.0,1,88,60,74.0,62,67.0,0.0,9.0, ,0.0,29.28,30.0,8.2,17,9.4,6,4.316666666666666,19.516666666666666,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2013-07-19,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,73.0,0.0,0.0,2,97,75,86.0,69,75.0,0.0,21.0,TS,0.0,29.17,29.82,13.4,24,13.9,7,4.55,19.383333333333333,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0
2013-06-28,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,5,73.0,0.0,0.0,2,83,68,75.5,60,65.0,0.0,11.0,RA,0.16,28.97,29.62,9.0,29,9.8,6,4.316666666666666,19.516666666666666,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0
2013-07-12,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,74.0,0.0,0.0,2,82,60,71.0,54,62.0,0.0,6.0, ,0.0,29.44,30.09,4.1,8,5.4,7,4.45,19.466666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2007-08-15,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,74.0,0.0,0.0,2,81,72,76.5,69,71.0,0.0,12.0,TS TS RA RA BR,0.83,29.23,29.87,4.9,6,7.1,8,4.983333333333333,18.9,0,1,0,0,0,0,0,0.0,1,0,0,1,0,0.0,0
2011-06-30,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,75.0,0.0,0.0,2,89,66,77.5,61,67.0,0.0,13.0,TS TS RA RA VC TS,0.03,29.34,29.99,9.2,16,10.6,6,4.316666666666666,19.516666666666666,0,0,0,0,0,0,0,0.0,1,0,0,1,1,0.0,0
2013-07-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,75.0,0.0,0.0,1,83,58,70.5,53,61.0,0.0,6.0, ,0.0,29.38,30.1,4.0,8,4.8,7,4.45,19.466666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2007-09-04,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,75.0,0.0,0.0,2,90,67,78.5,59,67.0,0.0,14.0, ,0.0,29.34,29.99,2.2,24,5.0,9,5.333333333333333,18.366666666666667,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2013-07-12,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,39, N SPRINGFIELD AVE,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951866,-87.725057,8,75.0,1.0,1.0,2,82,60,71.0,54,62.0,0.0,6.0, ,0.0,29.44,30.09,4.1,8,5.4,7,4.45,19.466666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2013-07-12,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,75.0,1.0,1.0,2,82,60,71.0,54,62.0,0.0,6.0, ,0.0,29.44,30.09,4.1,8,5.4,7,4.45,19.466666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2013-08-08,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,76.0,1.0,1.0,2,79,69,74.0,55,62.0,0.0,9.0, ,0.0,29.33,29.96,10.5,5,10.8,8,4.866666666666667,19.05,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2013-07-08,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,76.0,0.0,0.0,1,86,70,78.0,71,74.0,0.0,13.0,TS RA RA BR,0.5,29.24,29.95,7.8,23,8.4,7,4.4,19.48333333333333,0,1,0,0,0,0,0,0.0,1,0,0,1,0,0.0,0
2013-09-19,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,76.0,0.0,0.0,1,84,69,76.5,68,70.0,0.0,12.0,TS TS RA RA FG BR HZ,0.84,29.14,29.87,8.3,16,10.6,9,5.6,17.916666666666668,0,1,0,1,0,0,1,0.0,1,0,0,1,0,0.0,0
2009-06-22,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,76.0,0.0,0.0,1,89,68,78.5,67,71.0,0.0,14.0,TS RA RA,0.09,29.09,29.79,4.0,11,5.6,6,4.283333333333333,19.516666666666666,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0.0,0
2009-08-25,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,76.0,1.0,1.0,1,83,59,71.0,61,65.0,0.0,6.0, ,0.0,29.33,30.05,9.1,21,9.2,8,5.166666666666667,18.65,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2009-09-14,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,76.0,0.0,0.0,2,84,59,71.5,56,62.0,0.0,7.0, ,0.0,29.4,30.05,1.1,13,2.7,9,5.5,18.08333333333333,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2007-07-18,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,76.0,0.0,0.0,2,85,69,77.0,69,71.0,0.0,12.0,TS TS RA RA BR HZ VC TS,0.92,29.18,29.83,10.3,24,10.6,7,4.533333333333333,19.4,0,1,0,0,0,0,1,0.0,1,0,0,1,1,0.0,0
2011-07-11,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,77.0,0.0,0.0,1,88,71,79.5,71,74.0,0.0,15.0,HZ,0.39,29.12,29.82,5.5,25,8.5,7,4.433333333333334,19.466666666666665,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.0,0
2011-07-29,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,13, N LARAMIE AVE,T230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,77.0,0.0,0.0,2,86,74,80.0,69,72.0,0.0,15.0,TS RA BR,0.36,29.34,29.96,3.5,4,5.6,7,4.7,19.25,0,1,0,0,0,0,0,0.0,1,0,0,1,0,0.0,0
2013-07-25,"South Doty Avenue, Chicago, IL, USA",CULEX RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,77.0,0.0,0.0,2,81,58,69.5,52,60.0,0.0,5.0, ,0.0,29.39,30.05,2.7,23,3.9,7,4.633333333333333,19.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2013-07-19,"3700 118th Street, Chicago, IL 60617, USA",CULEX RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,77.0,0.0,0.0,2,97,75,86.0,69,75.0,0.0,21.0,TS,0.0,29.17,29.82,13.4,24,13.9,7,4.55,19.383333333333333,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0
2013-07-12,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,78.0,0.0,0.0,1,83,58,70.5,53,61.0,0.0,6.0, ,0.0,29.38,30.1,4.0,8,4.8,7,4.45,19.466666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2013-07-08,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,5,78.0,0.0,0.0,2,87,71,79.0,70,72.0,0.0,14.0,RA BR,0.84,29.31,29.95,10.0,22,10.5,7,4.4,19.48333333333333,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0
2009-08-07,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,78.0,0.0,0.0,1,74,64,69.0,59,63.0,0.0,4.0,RA BR,0.33,29.36,30.09,7.3,15,7.8,8,4.85,19.066666666666663,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0
2009-06-12,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,79.0,0.0,0.0,2,72,50,61.0,49,55.0,4.0,0.0, ,0.0,29.3,29.95,5.0,6,6.7,6,4.266666666666667,19.45,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2009-09-25,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,79.0,0.0,0.0,2,70,60,65.0,57,60.0,0.0,0.0,RA DZ BR,0.02,29.44,30.11,5.4,11,6.3,9,5.7,17.733333333333334,0,1,1,0,0,0,0,0.0,1,0,0,0,0,0.0,0
2007-08-15,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,79.0,0.0,0.0,2,81,72,76.5,69,71.0,0.0,12.0,TS TS RA RA BR,0.83,29.23,29.87,4.9,6,7.1,8,4.983333333333333,18.9,0,1,0,0,0,0,0,0.0,1,0,0,1,0,0.0,0
2013-07-12,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,79.0,0.0,0.0,2,82,60,71.0,54,62.0,0.0,6.0, ,0.0,29.44,30.09,4.1,8,5.4,7,4.45,19.466666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2013-08-08,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,79.0,1.0,1.0,2,79,69,74.0,55,62.0,0.0,9.0, ,0.0,29.33,29.96,10.5,5,10.8,8,4.866666666666667,19.05,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2007-08-15,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,79.0,1.0,1.0,2,81,72,76.5,69,71.0,0.0,12.0,TS TS RA RA BR,0.83,29.23,29.87,4.9,6,7.1,8,4.983333333333333,18.9,0,1,0,0,0,0,0,0.0,1,0,0,1,0,0.0,0
2007-08-15,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,80.0,0.0,0.0,1,80,71,75.5,67,70.0,0.0,11.0,TS RA RA BR,0.23,29.17,29.89,3.4,7,5.8,8,4.983333333333333,18.9,0,1,0,0,0,0,0,0.0,1,0,0,1,0,0.0,0
2009-06-03,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,80.0,0.0,0.0,1,61,43,52.0,39,46.0,13.0,0.0, ,0.0,29.42,30.15,10.5,4,10.7,6,4.3,19.35,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0
2013-06-27,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,80.0,0.0,0.0,2,91,66,78.5,65,69.0,0.0,14.0,BR HZ,0.59,29.08,29.71,6.1,29,6.8,6,4.3,19.516666666666666,0,1,0,0,0,0,1,0.0,0,0,0,0,0,0.0,0
2007-08-15,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,80.0,0.0,0.0,2,81,72,76.5,69,71.0,0.0,12.0,TS TS RA RA BR,0.83,29.23,29.87,4.9,6,7.1,8,4.983333333333333,18.9,0,1,0,0,0,0,0,0.0,1,0,0,1,0,0.0,0
