date,species,latitude,longitude,nummosquitos,wnvpresent,wnvcount,station,sprayed,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,codesum,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,month,sunrise,sunset,bc,br,dz,fg,fg+,fu,hz,mi,ra,sn,sq,ts,vc,gr,year
2013-08-22,CULEX PIPIENS/RESTUANS,41.801179,-87.679447,3.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX RESTUANS,41.801179,-87.679447,1.0,1.0,1.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.768388,-87.678649,8.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX RESTUANS,41.768388,-87.678649,2.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.704572,-87.565666,6.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.704572,-87.565666,48.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.846075,-87.716277,4.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.846075,-87.716277,15.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX RESTUANS,41.846075,-87.716277,3.0,1.0,1.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.891118,-87.654491,3.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.891118,-87.654491,19.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX RESTUANS,41.891118,-87.654491,2.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.932094,-87.700117,8.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.857402,-87.694991,1.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.857402,-87.694991,1.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.704336,-87.703736,7.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.704336,-87.703736,8.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX RESTUANS,41.704336,-87.703736,3.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.682587,-87.707973,19.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.682587,-87.707973,41.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX RESTUANS,41.682587,-87.707973,4.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX RESTUANS,41.800737,-87.71188,4.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.680946,-87.535198,9.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.680946,-87.535198,10.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.82561,-87.726549,4.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.82561,-87.726549,6.0,1.0,1.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX RESTUANS,41.82561,-87.726549,4.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.951866,-87.725057,15.0,1.0,1.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.951866,-87.725057,38.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX RESTUANS,41.951866,-87.725057,6.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.822536,-87.666343,1.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.822536,-87.666343,9.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX RESTUANS,41.822536,-87.666343,1.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.659112,-87.538693,15.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.659112,-87.538693,4.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX RESTUANS,41.659112,-87.538693,1.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.662014,-87.724608,5.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.662014,-87.724608,7.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX RESTUANS,41.662014,-87.724608,5.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.776428,-87.627096,18.0,1.0,1.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.776428,-87.627096,15.0,1.0,1.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.963976,-87.69181,4.0,1.0,1.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.925198,-87.746381,7.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.801498,-87.763416,16.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX RESTUANS,41.801498,-87.763416,6.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.803423,-87.642984,15.0,1.0,1.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.763733,-87.742302,1.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.763733,-87.742302,4.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.798697,-87.736812,2.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.798697,-87.736812,11.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX RESTUANS,41.798697,-87.736812,6.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.984809,-87.728492,31.0,1.0,1.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX RESTUANS,41.984809,-87.728492,6.0,1.0,1.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.98728,-87.666066,63.0,1.0,1.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.98728,-87.666066,17.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.986921,-87.689778,7.0,1.0,1.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.986921,-87.689778,7.0,1.0,1.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.923738,-87.785288,9.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX RESTUANS,41.923738,-87.785288,3.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.776156,-87.778927,3.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.776156,-87.778927,4.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.778748,-87.586427,1.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.778748,-87.586427,2.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.77166,-87.703047,14.0,1.0,1.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.77166,-87.703047,30.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX RESTUANS,41.77166,-87.703047,4.0,1.0,1.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.916265,-87.800515,10.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.916265,-87.800515,8.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX RESTUANS,41.916265,-87.800515,3.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.766202,-87.562889,5.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.754676,-87.612922,26.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.754292,-87.590773,9.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.743402,-87.731435,21.0,1.0,1.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.743402,-87.731435,40.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX RESTUANS,41.743402,-87.731435,7.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.732984,-87.649642,21.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.732984,-87.649642,28.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.733643,-87.55551,5.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.778297,-87.752411,2.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.878114,-87.629798,8.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.728495,-87.600963,5.0,0.0,0.0,2,1.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.728495,-87.600963,22.0,1.0,1.0,2,1.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX RESTUANS,41.728495,-87.600963,16.0,0.0,0.0,2,1.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.740641,-87.546587,6.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.740641,-87.546587,40.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.750498,-87.605294,11.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.750498,-87.605294,3.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.673408,-87.599862,8.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.673408,-87.599862,32.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX RESTUANS,41.673408,-87.599862,4.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS,41.726465,-87.585413,3.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.726465,-87.585413,3.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX RESTUANS,41.726465,-87.585413,4.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
2013-08-22,CULEX PIPIENS/RESTUANS,41.723195,-87.64997,6.0,0.0,0.0,2,0.0,78,67,72.5,66,68.0,0.0,8.0,RA,0.36,29.42,30.05,2.5,24,7.0,8,5.1,18.716666666666665,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2013
